prompt,category,max_new_tokens,mode,k,speed_ratio_case,draft_time_scale,verify_time_scale,baseline_time_sec,baseline_tps,baseline_energy_proxy_units,baseline_energy_per_token_proxy,spec_time_sec,spec_tps,acceptance_rate,avg_round_acceptance,rollback_count,baseline_fallback_steps,wasted_draft_tokens,draft_time_sec,verify_time_sec,commit_time_sec,rollback_penalty_sec,pipeline_utilization,accepted_tokens_per_round,draft_time_per_accepted_token,verify_time_per_accepted_token,wasted_draft_per_accepted_token,stall_rounds,backpressure_events,verify_bottleneck_ratio,energy_proxy_units,energy_per_token_proxy,energy_per_accepted_token_proxy,peak_speculative_tokens,peak_estimated_kv_overhead_units,speedup,output_match
The role of verification in speculative decoding is,explanatory,32,hybrid_category,3,slow_draft,1.3,1.0,0.6429551660000072,49.77018879726933,0.0,0.0,0.6199123750000126,51.62019874179693,0.25,0.25,1,30,3,0.0483217579000069,0.5817322530000126,0.0004933340000263797,6.124999998746716e-06,0.9999902863114849,0.03225806451612903,0.0483217579000069,0.5817322530000126,3.0,1,30,0.9225829871541661,0.8047777579000325,0.025149304934376015,0.8047777579000325,4,73728.0,1.037171045343294,True
The role of verification in speculative decoding is,explanatory,32,fixed,4,slow_draft,1.3,1.0,0.6429551660000072,49.77018879726933,0.0,0.0,1.0534789170000067,30.375548559743788,0.28125,0.28125,14,0,46,0.9642324743999864,0.3110170019999998,0.00020704100003854364,0.0001533759999290396,0.9998819511119371,1.125,0.05356847079999924,0.017278722333333323,2.5555555555555554,14,0,0.2438475932005879,1.3688061069999236,0.04277519084374761,0.07604478372221797,4,73728.0,0.6103161208303546,True
The role of verification in speculative decoding is,explanatory,32,adaptive_only,4,slow_draft,1.3,1.0,0.6429551660000072,49.77018879726933,0.0,0.0,0.8879587499999957,36.03771008506888,0.4,0.4342105263157895,14,0,27,0.6781673171000051,0.36543070900012253,0.00023233299995695234,0.00017100199997344134,0.9998421908319214,0.9473684210526315,0.037675962061111394,0.020301706055562363,1.5,14,0,0.35008630072339586,1.153508274200118,0.036047133568753685,0.06408379301111766,4,73728.0,0.7240822459376749,True
The role of verification in speculative decoding is,explanatory,32,hybrid_only,4,slow_draft,1.3,1.0,0.6429551660000072,49.77018879726933,0.0,0.0,0.6189835419999952,51.697658869256735,0.25,0.25,1,30,3,0.04835122500000182,0.5807641640000156,0.0005119589999651453,5.874999999377906e-06,0.9999906691709002,0.03225806451612903,0.04835122500000182,0.5807641640000156,3.0,1,30,0.922393485360537,0.8035558843000076,0.025111121384375237,0.8035558843000076,4,73728.0,1.0387274012529597,True
The role of verification in speculative decoding is,explanatory,32,category_only,4,slow_draft,1.3,1.0,0.6429551660000072,49.77018879726933,0.0,0.0,1.0540213749999907,30.35991561366607,0.28125,0.28125,14,0,46,0.9646563328999606,0.31124433399995155,0.00019612800005575082,0.000155541999987463,0.9998801833225457,1.125,0.053592018494442256,0.017291351888886197,2.5555555555555554,14,0,0.24390338980856832,1.369523514499906,0.042797609828122064,0.07608463969443922,4,73728.0,0.6100020182228401,True
The role of verification in speculative decoding is,explanatory,32,hybrid_category,4,slow_draft,1.3,1.0,0.6429551660000072,49.77018879726933,0.0,0.0,0.6212419169999919,51.50972451203807,0.25,0.25,1,30,3,0.04862389999997845,0.5828131259999338,0.0005002930000159722,5.958000002692643e-06,0.9999905719386224,0.03225806451612903,0.04862389999997845,0.5828131259999338,3.0,1,30,0.9222641367695521,0.8064876347999017,0.02520273858749693,0.8064876347999017,4,73728.0,1.0349513585703773,True
The role of verification in speculative decoding is,explanatory,32,fixed,6,slow_draft,1.3,1.0,0.6429551660000072,49.77018879726933,0.0,0.0,1.323584249999982,24.176776053356964,0.20454545454545456,0.22222222222222224,14,0,70,1.327477560499881,0.30175587299993367,0.00019224899992309474,0.00014150099997323196,0.9999139850653923,1.2,0.0737487533611045,0.01676421516666298,3.888888888888889,14,0,0.18519155322076633,1.7199927460997344,0.0537497733156167,0.09555515256109635,6,110592.0,0.4857682206478477,True
The role of verification in speculative decoding is,explanatory,32,adaptive_only,6,slow_draft,1.3,1.0,0.6429551660000072,49.77018879726933,0.0,0.0,0.9515082919999998,33.63081569445745,0.34615384615384615,0.40964912280701754,14,0,34,0.7591249796000595,0.3667064999999923,0.00022949799992488806,0.0001762900000699119,0.9998497580669199,0.9473684210526315,0.042173609977781086,0.020372583333332903,1.8888888888888888,14,0,0.32565421171202463,1.2361291478000964,0.03862903586875301,0.0686738415444498,6,110592.0,0.6757220839857982,True
The role of verification in speculative decoding is,explanatory,32,hybrid_only,6,slow_draft,1.3,1.0,0.6429551660000072,49.77018879726933,0.0,0.0,0.6326718749999998,50.579141043688736,0.16666666666666666,0.16666666666666666,1,30,5,0.07288753290002035,0.5755880850000779,0.00048662599996873723,6.041999995431979e-06,0.9999906898378138,0.03225806451612903,0.07288753290002035,0.5755880850000779,5.0,1,30,0.8869361667960334,0.8213533400001041,0.025667291875003252,0.8213533400001041,6,110592.0,1.0162537508088336,True
The role of verification in speculative decoding is,explanatory,32,category_only,6,slow_draft,1.3,1.0,0.6429551660000072,49.77018879726933,0.0,0.0,1.044462541999991,30.637766998062702,0.28125,0.28125,14,0,46,0.9562048717000209,0.30819370600005414,0.00019487500000536784,0.00015304099994750686,0.9998811031951426,1.125,0.053122492872223384,0.017121872555558564,2.5555555555555554,14,0,0.24370971187777252,1.3571029846000358,0.04240946826875112,0.07539461025555755,4,73728.0,0.6155847051909046,True
The role of verification in speculative decoding is,explanatory,32,hybrid_category,6,slow_draft,1.3,1.0,0.6429551660000072,49.77018879726933,0.0,0.0,0.615750625000004,51.96909057136531,0.25,0.25,1,30,3,0.048268620400011744,0.5775900000000718,0.0004940000000033251,5.9170000099584286e-06,0.9999905533338229,0.03225806451612903,0.048268620400011744,0.5775900000000718,3.0,1,30,0.9221482934503129,0.7993397291001174,0.02497936653437867,0.7993397291001174,4,73728.0,1.0441811017244247,True
The role of verification in speculative decoding is,explanatory,64,fixed,2,fast_draft,0.7,1.0,1.4467017080000062,44.238559784709764,0.0,0.0,1.9014527079999937,33.65847582258155,0.6,0.6052631578947368,19,0,30,0.7215462022999843,0.8690093749999619,0.0005091229999720781,0.00026629100008790374,0.9998500185413337,1.1842105263157894,0.016034360051110762,0.019311319444443597,0.6666666666666666,24,38,0.5461810414348028,1.8517549591000204,0.02893367123593782,0.04115011020222267,2,36864.0,0.7608402259563382,True
The role of verification in speculative decoding is,explanatory,64,adaptive_only,2,fast_draft,0.7,1.0,1.4467017080000062,44.238559784709764,0.0,0.0,1.7683260000000018,36.19242153313356,0.5625,0.538888888888889,19,0,35,0.774471861100011,0.6605686679999963,0.0004096239999853424,0.0002396240000734906,0.9998429039362563,1.5,0.017210485802222467,0.01467930373333325,0.7777777777777778,21,17,0.4601822407928514,1.633638565500081,0.025525602585938764,0.03630307923333513,6,110592.0,0.8181193445100081,True
The role of verification in speculative decoding is,explanatory,64,hybrid_only,2,fast_draft,0.7,1.0,1.4467017080000062,44.238559784709764,0.0,0.0,1.504644374999998,42.5349677727005,0.375,0.375,4,57,5,0.05281914259999211,1.427000542999906,0.0010549950000040553,3.470799998694929e-05,0.9999765630495329,0.04918032786885246,0.017606380866664037,0.4756668476666353,1.6666666666666667,4,61,0.9636200562371883,1.9083800252998573,0.02981843789531027,0.6361266750999525,2,36864.0,0.9614907894764223,True
The role of verification in speculative decoding is,explanatory,64,category_only,2,fast_draft,0.7,1.0,1.4467017080000062,44.238559784709764,0.0,0.0,2.0089553749999993,31.857352729898256,0.42857142857142855,0.4444444444444444,19,0,60,0.9777875050999996,0.610865710000013,0.0003731210000523788,0.0002169159999994008,0.999870194585428,1.6666666666666667,0.021728611224444434,0.013574793555555844,1.3333333333333333,20,1,0.38442768135565075,1.7723007841000367,0.027692199751563073,0.039384461868889706,4,73728.0,0.720126353229726,True
The role of verification in speculative decoding is,explanatory,64,hybrid_category,2,fast_draft,0.7,1.0,1.4467017080000062,44.238559784709764,0.0,0.0,1.471021166000014,43.50719179250707,0.25,0.25,1,62,3,0.025906795599999553,1.4319001220000018,0.0010407039998767686,6.082999988166193e-06,0.9999958302878699,0.015873015873015872,0.025906795599999553,1.4319001220000018,3.0,1,62,0.9815282287191011,1.8877999270999397,0.029496873860936558,1.8877999270999397,4,73728.0,0.9834676355703724,True
The role of verification in speculative decoding is,explanatory,64,fixed,3,fast_draft,0.7,1.0,1.4467017080000062,44.238559784709764,0.0,0.0,1.8702829580000184,34.2194210380007,0.5113636363636364,0.5222222222222223,19,0,43,0.8298672640999372,0.6833815839999033,0.00044371000009846284,0.00021712400010187594,0.999866018483731,1.5,0.018441494757776383,0.015186257422220075,0.9555555555555556,20,1,0.4514665678595377,1.7186796436999632,0.026854369432811925,0.038192880971110295,3,55296.0,0.7735202322257336,True
The role of verification in speculative decoding is,explanatory,64,adaptive_only,3,fast_draft,0.7,1.0,1.4467017080000062,44.238559784709764,0.0,0.0,1.7684521249999818,36.189840310209505,0.5555555555555556,0.5333333333333333,19,0,36,0.7760006618000234,0.658536665000014,0.0004091630000004898,0.0002301650000333666,0.9998500475586174,1.5,0.01724445915111163,0.014634148111111422,0.8,21,16,0.4589276810536552,1.6325151730000782,0.025508049578126222,0.03627811495555729,6,110592.0,0.8180609967035557,True
The role of verification in speculative decoding is,explanatory,64,hybrid_only,3,fast_draft,0.7,1.0,1.4467017080000062,44.238559784709764,0.0,0.0,1.460087915999992,43.83297697260057,0.3333333333333333,0.3333333333333333,1,62,2,0.019067650000005185,1.4307581659999755,0.0010196729999449872,6.04100000600738e-06,0.9999958362383186,0.015873015873015872,0.019067650000005185,1.4307581659999755,2.0,1,62,0.9861547469029274,1.879467780099958,0.029366684064061843,1.879467780099958,3,55296.0,0.990831916452909,True
The role of verification in speculative decoding is,explanatory,64,category_only,3,fast_draft,0.7,1.0,1.4467017080000062,44.238559784709764,0.0,0.0,1.9970142919999887,32.04784275024125,0.42857142857142855,0.4444444444444444,19,0,60,0.9730261667000489,0.6057277090000355,0.0003789530000517516,0.00021837400001345486,0.9998682735284801,1.6666666666666667,0.021622803704445533,0.013460615755556344,1.3333333333333333,20,1,0.38358249413296064,1.7608639810001308,0.027513499703127043,0.03913031068889179,4,73728.0,0.7244323256951505,True
The role of verification in speculative decoding is,explanatory,64,hybrid_category,3,fast_draft,0.7,1.0,1.4467017080000062,44.238559784709764,0.0,0.0,1.4637319160000004,43.72385359669918,0.25,0.25,1,62,3,0.025673958100000505,1.424927085000121,0.001044631000041818,6.167000009327239e-06,0.9999957517361707,0.015873015873015872,0.025673958100000505,1.424927085000121,3.0,1,62,0.9815942763604456,1.8785038047001847,0.029351621948440387,1.8785038047001847,4,73728.0,0.988365213729483,True
The role of verification in speculative decoding is,explanatory,64,fixed,4,fast_draft,0.7,1.0,1.4467017080000062,44.238559784709764,0.0,0.0,2.038642041999992,31.393446559756686,0.42857142857142855,0.4444444444444444,19,0,60,0.989882659499949,0.6232574579999266,0.00038475299999163326,0.00022262700005626357,0.9998686260420787,1.6666666666666667,0.0219973924333322,0.013850165733331702,1.3333333333333333,20,1,0.38627074760046465,1.8005161457999124,0.02813306477812363,0.040011469906664716,4,73728.0,0.709639886843858,True
The role of verification in speculative decoding is,explanatory,64,adaptive_only,4,fast_draft,0.7,1.0,1.4467017080000062,44.238559784709764,0.0,0.0,1.8552442919999805,34.49680469357869,0.5421686746987951,0.525,19,0,38,0.8166531022999975,0.6871274150000204,0.00043262299993784836,0.00024337499993976053,0.9998475362149878,1.5,0.018147846717777725,0.015269498111111564,0.8444444444444444,21,15,0.4568018963476147,1.710359503499933,0.026724367242186454,0.03800798896666518,6,110592.0,0.7797904104803581,True
The role of verification in speculative decoding is,explanatory,64,hybrid_only,4,fast_draft,0.7,1.0,1.4467017080000062,44.238559784709764,0.0,0.0,1.4873401659999956,43.02983370113612,0.25,0.25,1,62,3,0.026331520600001566,1.447539421999835,0.001064541999909352,6.209000019907762e-06,0.9999957903420543,0.015873015873015872,0.026331520600001566,1.447539421999835,3.0,1,62,0.9814255858063206,1.908565415899773,0.02982133462343395,1.908565415899773,4,73728.0,0.9726770923498415,True
The role of verification in speculative decoding is,explanatory,64,category_only,4,fast_draft,0.7,1.0,1.4467017080000062,44.238559784709764,0.0,0.0,2.0347121670000092,31.45408035494374,0.42857142857142855,0.4444444444444444,19,0,60,0.990242284500016,0.6187730009999655,0.00039016600001673396,0.0002243759999487338,0.9998675928551827,1.6666666666666667,0.022005384100000355,0.013750511133332565,1.3333333333333333,20,1,0.3844730365634444,1.7950500657999213,0.02804765727812377,0.03989000146222047,4,73728.0,0.7110104964541649,True
The role of verification in speculative decoding is,explanatory,64,hybrid_category,4,fast_draft,0.7,1.0,1.4467017080000062,44.238559784709764,0.0,0.0,1.4859129999999823,43.071162308964766,0.25,0.25,1,62,3,0.02601415879998967,1.4465282100001673,0.0010719129998335575,6.292000023222499e-06,0.9999957302441788,0.015873015873015872,0.02601415879998967,1.4465282100001673,3.0,1,62,0.9816192933698105,1.906936518200166,0.029795883096877595,1.906936518200166,4,73728.0,0.9736113137175753,True
The role of verification in speculative decoding is,explanatory,64,fixed,6,fast_draft,0.7,1.0,1.4467017080000062,44.238559784709764,0.0,0.0,2.282635583000001,28.037764975119977,0.3383458646616541,0.3623188405797101,19,0,88,1.2275560500000324,0.527877956999987,0.00033146300003750184,0.00019758499996669343,0.9998905628496125,1.9565217391304348,0.027279023333334054,0.011730621266666377,1.9555555555555555,20,1,0.3006540258477517,1.9141473227999937,0.0299085519187499,0.04253660717333319,6,110592.0,0.6337856637188878,True
The role of verification in speculative decoding is,explanatory,64,adaptive_only,6,fast_draft,0.7,1.0,1.4467017080000062,44.238559784709764,0.0,0.0,1.884624625000015,33.959017170328806,0.5,0.5094444444444445,19,0,45,0.8464977472000298,0.6739683779999552,0.00041404000006650676,0.0002351650000207428,0.9998549017992416,1.5,0.018811061048889553,0.014977075066665672,1.0,21,13,0.4431436436751108,1.723080936100021,0.026923139626562828,0.038290687468889355,6,110592.0,0.767633877223691,True
The role of verification in speculative decoding is,explanatory,64,hybrid_only,6,fast_draft,0.7,1.0,1.4467017080000062,44.238559784709764,0.0,0.0,1.5945091659999946,40.1377435543699,0.16666666666666666,0.16666666666666666,1,62,5,0.03905335000000036,1.536272661999874,0.0012272560000496924,6.250000012641976e-06,0.9999960356713836,0.015873015873015872,0.03905335000000036,1.536272661999874,5.0,1,62,0.9744502093156983,2.03670558799987,0.03182352481249797,2.03670558799987,6,110592.0,0.9073022211777058,True
The role of verification in speculative decoding is,explanatory,64,category_only,6,fast_draft,0.7,1.0,1.4467017080000062,44.238559784709764,0.0,0.0,2.000414291999988,31.99337270081871,0.42857142857142855,0.4444444444444444,19,0,60,0.9748459833000397,0.606494456000064,0.00038424900000677553,0.00022499799990782776,0.9998644871947389,1.6666666666666667,0.021663244073334215,0.0134776545777792,1.3333333333333333,20,1,0.3834386985840547,1.7636899735000242,0.02755765583593788,0.03919311052222276,4,73728.0,0.723201045796175,True
The role of verification in speculative decoding is,explanatory,64,hybrid_category,6,fast_draft,0.7,1.0,1.4467017080000062,44.238559784709764,0.0,0.0,1.4631978330000095,43.73981327513324,0.25,0.25,1,62,3,0.02566410000000303,1.4244260440000005,0.001047833000029641,6.124999998746716e-06,0.9999957791924383,0.015873015873015872,0.02566410000000303,1.4244260440000005,3.0,1,62,0.9815924237230323,1.8778438279000143,0.029341309810937723,1.8778438279000143,4,73728.0,0.9887259776990094,True
The role of verification in speculative decoding is,explanatory,64,fixed,2,balanced,1.0,1.0,1.4467017080000062,44.238559784709764,0.0,0.0,1.893974667000009,33.79137066356532,0.6,0.6052631578947368,19,0,30,1.0272114599999895,0.8650896269999748,0.0005168720000483518,0.0002655430000970682,0.9998740343934673,1.1842105263157894,0.0228269213333331,0.019224213933332773,0.6666666666666666,20,1,0.4570379432880101,2.152326821200083,0.0336301065812513,0.0478294849155574,2,36864.0,0.7638442758537696,True
The role of verification in speculative decoding is,explanatory,64,adaptive_only,2,balanced,1.0,1.0,1.4467017080000062,44.238559784709764,0.0,0.0,1.7623974170000167,36.314170335622656,0.5625,0.538888888888889,19,0,35,1.0993359980000434,0.6617119539999692,0.00041345699995076757,0.00023562800004128803,0.9998746215468415,1.5,0.02442968884444541,0.014704710088888203,0.7777777777777778,20,1,0.3756607727078413,1.9599861118000292,0.030624782996875457,0.04355524692888954,6,110592.0,0.8208714413929447,True
